date_range_start,date_range_end,state,census_block_group,number_devices_residing
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481210201053,234
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484790012013,24
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291401002,51
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482439501001,39
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130143024,65
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130184021,105
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850316423,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015419001,155
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480370108002,76
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482319608004,33
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410001073,24
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130177044,166
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391132151,156
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850313172,391
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480270223001,66
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481979501001,111
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483671403002,72
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484059501002,128
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484679504003,73
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391136252,48
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484019501001,253
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017681,102
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481899503004,155
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391137071,75
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484850107002,50
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130126041,137
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391140076,195
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291914063,166
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483290101062,68
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483090019002,122
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480539605001,118
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130067001,68
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291818231,161
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481830014002,74
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291211114,135
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015220001,76
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484717901013,117
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014302001,82
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480619800011,7
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015532001,164
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483671406021,426
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481576754002,467
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017491,56
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550013004,37
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013313001,72
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017703,87
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484690016051,42
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291714021,87
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130177031,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483159501002,49
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481479508004,35
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480259502012,3
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850316121,125
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480396616022,167
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484799800001,9
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012324013,80
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130192131,73
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015411003,144
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130123012,65
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530018063,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480913106062,223
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481810015007,53
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480990105032,68
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017861,35
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014507001,100
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130183002,50
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014215003,88
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484790009042,76
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410020002,19
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410102112,80
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480410011001,67
